audio_clipping,audio_clipping:confidence,background_noise_audible,background_noise_audible:confidence,overall_quality_of_the_audio,quiet_speaker,quiet_speaker:confidence,speaker_id,file_download,file_name,phrase,prompt,writer_id
no_clipping,1,no_noise,0.6711,3.67,audible_speaker,1,43719934,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43719934_79263971.wav&key=test_key_TISTK,1249120_43719934_79263971.wav,I have cloudy eyes,Blurry vision,44340112
no_clipping,1,no_noise,1,3.67,audible_speaker,1,43758322,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43758322_47410422.wav&key=test_key_TISTK,1249120_43758322_47410422.wav,I feel joint pain every time I move,Joint pain,43985758
no_clipping,0.6644,light_noise,0.6713,3,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_27132398.wav&key=test_key_TISTK,1249120_41087148_27132398.wav,i have a hard pain in my stomach,Stomach ache,44124309
no_clipping,0.6724,light_noise,0.6724,3.33,audible_speaker,1,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_21360760.wav&key=test_key_TISTK,1249120_38548574_21360760.wav,"My left ear is ok, but the right one feels like it's being stabbed with a nail.",Ear ache,44130352
no_clipping,0.3523,no_noise,0.6726,4,audible_speaker,0.6726,43719934,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43719934_49828446.wav&key=test_key_TISTK,1249120_43719934_49828446.wav,I need a kind of cream wich make my muscles more relaxed,Muscle pain,44118742
no_clipping,1,no_noise,0.6491,3,audible_speaker,1,40663048,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40663048_55274079.wav&key=test_key_TISTK,1249120_40663048_55274079.wav,I have a back pain since I fell on the floor.,Back pain,40632132
no_clipping,1,light_noise,1,3,audible_speaker,1,39675900,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39675900_94763053.wav&key=test_key_TISTK,1249120_39675900_94763053.wav,I feel lightheaded,Feeling dizzy,43913997
no_clipping,1,no_noise,0.34,3.33,audible_speaker,1,43898158,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43898158_80144458.wav&key=test_key_TISTK,1249120_43898158_80144458.wav,My body aches on the inside between my hips and shoulders.,Internal pain,43755034
no_clipping,0.6874,light_noise,1,3.33,audible_speaker,1,44027675,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44027675_12530930.wav&key=test_key_TISTK,1249120_44027675_12530930.wav,I have a foot ache after running 500m with my running shoes.,Foot ache,40632132
no_clipping,0.3506,light_noise,0.6753,3,audible_speaker,0.6753,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_109106533.wav&key=test_key_TISTK,1249120_38548574_109106533.wav,"I was diagnosed with  B12-deficiency anemia, which explains why I always felt cold.",Feeling cold,44130352
no_clipping,0.6556,light_noise,0.6556,3.67,audible_speaker,1,35350617,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_35350617_79852662.wav&key=test_key_TISTK,1249120_35350617_79852662.wav,"i feel hurt, lot of pain in my heart",Emotional pain,44088126
no_clipping,1,no_noise,1,3.67,audible_speaker,1,43719934,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43719934_15555042.wav&key=test_key_TISTK,1249120_43719934_15555042.wav,I read a book for along time and when I finished reading I feel head ache,Head ache,43949040
no_clipping,1,light_noise,0.6552,3.67,audible_speaker,1,31349958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_31349958_15229477.wav&key=test_key_TISTK,1249120_31349958_15229477.wav,I break out on my face very frequently,Acne,42082009
no_clipping,0.6759,no_noise,0.6759,3,audible_speaker,0.6759,18985376,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_18985376_66234921.wav&key=test_key_TISTK,1249120_18985376_66234921.wav,I have tried to relief it but I can't,Body feels weak,43318517
no_clipping,1,no_noise,0.676,3.67,audible_speaker,0.6668,41336418,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41336418_55313967.wav&key=test_key_TISTK,1249120_41336418_55313967.wav,I stopped sports because I get Injury from sports,Injury from sports,44045955
no_clipping,0.6695,light_noise,0.6542,3.33,audible_speaker,1,43788827,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43788827_53247832.wav&key=test_key_TISTK,1249120_43788827_53247832.wav,Every time I take a deep breath I start coughing,Cough,42082009
no_clipping,0.6475,light_noise,0.6763,3.67,audible_speaker,1,40663048,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40663048_16096306.wav&key=test_key_TISTK,1249120_40663048_16096306.wav,when i extend my leg there is pain in knee joint,Joint pain,43793610
no_clipping,1,light_noise,1,3.67,audible_speaker,1,44027675,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44027675_106420859.wav&key=test_key_TISTK,1249120_44027675_106420859.wav,my head hurts me badly,Head ache,44124309
no_clipping,1,no_noise,1,3,audible_speaker,1,40663048,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40663048_88285220.wav&key=test_key_TISTK,1249120_40663048_88285220.wav,when i was washing my hair it was falling out heavily,Hair falling out,44088126
no_clipping,0.6577,light_noise,0.6779,3.33,audible_speaker,1,43105396,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43105396_60363465.wav&key=test_key_TISTK,1249120_43105396_60363465.wav,I hate my acne.,Acne,44246595
no_clipping,1,light_noise,1,3,audible_speaker,1,44023395,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44023395_15545976.wav&key=test_key_TISTK,1249120_44023395_15545976.wav,My son nicked his neck with an old razor and that spot has become inflamed and looks like it is infected.,Infected wound,43755034
no_clipping,1,no_noise,0.6609,3,audible_speaker,1,29672643,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_29672643_42450567.wav&key=test_key_TISTK,1249120_29672643_42450567.wav,i have pain like needles in my joints.,Joint pain,44063565
no_clipping,1,light_noise,0.6429,3.33,audible_speaker,1,44246595,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44246595_34981278.wav&key=test_key_TISTK,1249120_44246595_34981278.wav,i have a great pain in my thorax from heart injury,Heart hurts,44066678
no_clipping,1,light_noise,0.6606,3,audible_speaker,1,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_17290454.wav&key=test_key_TISTK,1249120_38548574_17290454.wav,I don't know why I'm constantly sad.,Emotional pain,44292353
light_clipping,0.6667,light_noise,1,3,audible_speaker,1,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_33898870.wav&key=test_key_TISTK,1249120_38548574_33898870.wav,i feel pain in my neck,Neck pain,44266645
no_clipping,1,light_noise,1,3.67,audible_speaker,1,44027675,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44027675_30030315.wav&key=test_key_TISTK,1249120_44027675_30030315.wav,My muscles feel tired,Body feels weak,43913997
no_clipping,1,no_noise,0.6834,3.67,audible_speaker,1,40663048,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40663048_53363963.wav&key=test_key_TISTK,1249120_40663048_53363963.wav,I tried to put my glasses to see more clear but cant find any change,Blurry vision,43318517
no_clipping,1,light_noise,0.6403,3,audible_speaker,1,44259428,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44259428_45992221.wav&key=test_key_TISTK,1249120_44259428_45992221.wav,i feel pain in my stomach,Stomach ache,44266645
no_clipping,1,no_noise,1,3.67,audible_speaker,0.6516,41336418,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41336418_11717772.wav&key=test_key_TISTK,1249120_41336418_11717772.wav,The arches of my feet hurt when I wear heels,Foot ache,42082009
no_clipping,1,light_noise,1,3.33,audible_speaker,1,43105396,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43105396_104916619.wav&key=test_key_TISTK,1249120_43105396_104916619.wav,"I have a foot ache in winter, or when it feels cold, why?",Foot ache,40632132
no_clipping,0.651,light_noise,1,3.67,audible_speaker,1,39675900,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_39675900_58459793.wav&key=test_key_TISTK,1249120_39675900_58459793.wav,My back is hurting so much.,Back pain,34987462
no_clipping,1,light_noise,0.6557,3,audible_speaker,1,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_11196558.wav&key=test_key_TISTK,1249120_38548574_11196558.wav,The pain feels like it's right below the skin,Muscle pain,44164300
no_clipping,1,no_noise,0.6851,3.33,audible_speaker,1,44142156,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44142156_20307840.wav&key=test_key_TISTK,1249120_44142156_20307840.wav,"I am struggling to bear weight on my knee, when i stand straight I feel and hear a loud popping noise.",Knee pain,14026697
no_clipping,1,light_noise,1,3.33,audible_speaker,1,43719934,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43719934_39477688.wav&key=test_key_TISTK,1249120_43719934_39477688.wav,There is a sharp pain in my bicep. I have tried to apply pain relief cream but it does not help.,Muscle pain,44124309
no_clipping,1,light_noise,0.651,3.67,audible_speaker,1,43105396,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43105396_65580508.wav&key=test_key_TISTK,1249120_43105396_65580508.wav,I have a pain internal,Internal pain,44045955
no_clipping,0.6867,light_noise,0.3533,3,audible_speaker,0.6867,44273314,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44273314_28827187.wav&key=test_key_TISTK,1249120_44273314_28827187.wav,"my child has cough all night, she can't sleep",Cough,44063565
no_clipping,0.6867,no_noise,0.6867,3,audible_speaker,0.6867,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_20346915.wav&key=test_key_TISTK,1249120_22345789_20346915.wav,"I feel dizzy when I set in-front of my laptop for an hour or two, what possibly could be the reason?",Feeling dizzy,40632132
no_clipping,0.6867,no_noise,0.6867,3,audible_speaker,0.6867,43856216,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43856216_63244298.wav&key=test_key_TISTK,1249120_43856216_63244298.wav,When I play sports  I have some burning sensation in my spine,Back pain,13121046
no_clipping,1,light_noise,1,4,audible_speaker,1,44176037,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44176037_93714115.wav&key=test_key_TISTK,1249120_44176037_93714115.wav,I have a hard muscle pain since i went to the gym,Muscle pain,44150058
no_clipping,1,no_noise,1,3.67,audible_speaker,1,43918153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43918153_56806783.wav&key=test_key_TISTK,1249120_43918153_56806783.wav,my hair falling out,Hair falling out,44266645
no_clipping,0.6871,no_noise,0.6871,4,audible_speaker,0.6871,40663048,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40663048_31956919.wav&key=test_key_TISTK,1249120_40663048_31956919.wav,I feel joint pain every time I move,Joint pain,43985758
no_clipping,1,light_noise,0.6879,3,audible_speaker,1,29672643,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_29672643_44035263.wav&key=test_key_TISTK,1249120_29672643_44035263.wav,I feel aching on my insides.,Internal pain,43755034
no_clipping,1,no_noise,0.6879,3.33,audible_speaker,1,40663048,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40663048_81940723.wav&key=test_key_TISTK,1249120_40663048_81940723.wav,I have this strange rash on my arm.,Skin issue,44140394
no_clipping,1,light_noise,1,3.67,audible_speaker,1,31349958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_31349958_12784683.wav&key=test_key_TISTK,1249120_31349958_12784683.wav,My face break out badly every month around my cycle.,Acne,43755034
no_clipping,1,light_noise,1,4,audible_speaker,1,43665783,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43665783_99565954.wav&key=test_key_TISTK,1249120_43665783_99565954.wav,I have a lot of mucus when I cough.,Cough,38202325
no_clipping,1,light_noise,0.6549,3,audible_speaker,1,44294866,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44294866_20041027.wav&key=test_key_TISTK,1249120_44294866_20041027.wav,i'm disappointed,Emotional pain,44266645
no_clipping,0.6908,light_noise,1,3.33,audible_speaker,1,38548574,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_38548574_37170030.wav&key=test_key_TISTK,1249120_38548574_37170030.wav,I often get a stomach ache after I eat.  I haven't been able to pinpoint which foods might be the trigger.,Stomach ache,19638651
no_clipping,1,light_noise,0.6916,3.33,audible_speaker,1,44294866,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44294866_98831261.wav&key=test_key_TISTK,1249120_44294866_98831261.wav,"I feel dizzy when I set in-front of my laptop for an hour or two, what possibly could be the reason?",Feeling dizzy,40632132
no_clipping,1,light_noise,1,3,audible_speaker,1,43951421,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43951421_102210939.wav&key=test_key_TISTK,1249120_43951421_102210939.wav,I was playing soccer and I twisted my ankle,Injury from sports,42082009
no_clipping,1,no_noise,0.6927,3.33,audible_speaker,1,40663048,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40663048_24577508.wav&key=test_key_TISTK,1249120_40663048_24577508.wav,My son squeezed a pimple and it broke open only to scab over and now looks like it is infected.,Infected wound,43755034
no_clipping,1,light_noise,1,3.67,audible_speaker,1,44174241,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44174241_106127699.wav&key=test_key_TISTK,1249120_44174241_106127699.wav,I feel so sore in my stomach area.,Stomach ache,34987462
no_clipping,1,light_noise,0.6943,3,audible_speaker,1,44174241,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44174241_49139594.wav&key=test_key_TISTK,1249120_44174241_49139594.wav,i have shoulder pain after doing any home work.,Shoulder pain,44063565
no_clipping,1,light_noise,1,3.33,audible_speaker,1,44023395,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_44023395_75713969.wav&key=test_key_TISTK,1249120_44023395_75713969.wav,"laceration, rupture or opening in the skin",Open wound,44096379
no_clipping,0.6944,light_noise,0.6944,3.67,audible_speaker,0.6528,35408915,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_35408915_92289463.wav&key=test_key_TISTK,1249120_35408915_92289463.wav,I can't carry anything I have a pain in my shoulder,Shoulder pain,44045955
no_clipping,1,no_noise,1,3.67,audible_speaker,1,33905644,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_33905644_20657588.wav&key=test_key_TISTK,1249120_33905644_20657588.wav,How do you know if you have a torn meniscus in your knee?,Knee pain,18549673
light_clipping,0.6984,light_noise,1,3.33,audible_speaker,1,31349958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_31349958_90820961.wav&key=test_key_TISTK,1249120_31349958_90820961.wav,My head gets dizzy when I try to get up.,Feeling dizzy,38202325
no_clipping,1,no_noise,0.6984,3.67,audible_speaker,1,43719934,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43719934_10118861.wav&key=test_key_TISTK,1249120_43719934_10118861.wav,I feel pain when parting loved ones,Emotional pain,41918114
no_clipping,1,light_noise,0.6993,3.33,audible_speaker,1,42210938,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_42210938_96860829.wav&key=test_key_TISTK,1249120_42210938_96860829.wav,I think my wound is infected,Infected wound,21665495
no_clipping,1,no_noise,1,3.67,audible_speaker,1,43719934,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43719934_109556634.wav&key=test_key_TISTK,1249120_43719934_109556634.wav,i feel dizzy after severe diarrhea,Feeling dizzy,43793610
no_clipping,0.6406,no_noise,0.7028,3.33,audible_speaker,1,43719934,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_43719934_59715186.wav&key=test_key_TISTK,1249120_43719934_59715186.wav,there is a red stain in my skin,Skin issue,44124309
no_clipping,1,no_noise,0.6512,3.33,audible_speaker,1,29672643,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_29672643_97524593.wav&key=test_key_TISTK,1249120_29672643_97524593.wav,"i can't walk, my knee hurts me",Knee pain,44124309
light_clipping,0.6918,light_noise,1,3,audible_speaker,1,21665495,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_21665495_105629373.wav&key=test_key_TISTK,1249120_21665495_105629373.wav,I feel a pain in my back,Back pain,44045955
light_clipping,1,light_noise,1,3,audible_speaker,1,29289135,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_29289135_61856369.wav&key=test_key_TISTK,1249120_29289135_61856369.wav,My body feels weak and I tried to make it relax but it stills pain me,Body feels weak,43318517
light_clipping,1,light_noise,1,3,audible_speaker,0.6318,31349958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_31349958_12361039.wav&key=test_key_TISTK,1249120_31349958_12361039.wav,I feel increased heart rate with prick,Heart hurts,41918114
light_clipping,0.6607,light_noise,1,3,audible_speaker,0.661,31349958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_31349958_47129843.wav&key=test_key_TISTK,1249120_31349958_47129843.wav,My grandson cut his foot on a seashell in the ocean and now the foot is turning gray and is puffy.,Infected wound,43755034
light_clipping,0.6861,light_noise,0.635,3,audible_speaker,1,35350617,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_35350617_33616773.wav&key=test_key_TISTK,1249120_35350617_33616773.wav,I feel increased heart rate with prick,Heart hurts,41918114
